Date,Expiry,Option type,Strike Price,Open,High,Low,Close,No. of contracts,Open Int,Change in OI,Underlying Value,iv,Date_c,Expiry_c,Strike Price c,Open_c,High_c,Low_c,Close_c,No. of contracts c,Open Int c,Change in OI c,SAME,ATM
17082023,31082023,PE,44300,515,591,437.4,511.05,10003,39135,-7425,43891.35,408.65,17082023,31082023,44300,266.45,360.35,247.25,265.65,16098,76650,-2190,0,0
17082023,31082023,PE,44400,616.35,652.9,488.7,568.85,5556,35400,-1590,43891.35,508.65,17082023,31082023,44400,254.35,313.25,208.6,224.8,16465,69015,5430,0,0
17082023,7092023,PE,43500,272.5,300,223.35,254.25,1673,9435,8400,43891.35,391.35,17082023,7092023,43500,942.25,942.25,814,856.45,36,180,165,0,0
17082023,7092023,PE,43600,393.4,393.4,252.7,288.05,24,90,90,43891.35,291.35,17082023,7092023,43600,-,-,-,975.15,-,15,-,0,0
17082023,7092023,PE,43900,398.1,450,346.8,392.2,334,1575,1320,43891.35,8.65,17082023,7092023,43900,580.8,699.05,561.15,593.15,630,1140,165,0,1
17082023,7092023,PE,44000,430.75,500,379.65,430.95,1825,8085,4980,43891.35,108.65,17082023,7092023,44000,551.7,639.3,500,533.4,1373,10080,3285,0,0
17082023,7092023,PE,44300,562.25,649.5,520.6,584.05,68,585,60,43891.35,408.65,17082023,7092023,44300,397.05,465,351.25,378.7,235,1140,300,0,0
17082023,7092023,PE,44400,580.15,693.45,580.15,693.25,18,75,15,43891.35,508.65,17082023,7092023,44400,358.6,421,310.4,341.4,74,840,390,0,0
17082023,14092023,PE,43800,-,-,-,721.6,-,60,-,43891.35,91.35,17082023,14092023,43800,787.4,787.4,787.4,787.4,1,15,15,0,0
17082023,14092023,PE,43900,-,-,-,890.5,-,15,-,43891.35,8.65,17082023,14092023,43900,750.4,761.3,682.35,697.7,16,120,75,0,1
17082023,14092023,PE,44000,571.7,571.7,454.75,498.15,238,1005,1005,43891.35,108.65,17082023,14092023,44000,650,745,614.8,643.65,158,1380,1215,0,0
17082023,14092023,PE,44300,-,-,-,640.25,-,90,-,43891.35,408.65,17082023,14092023,44300,-,-,-,880,-,120,-,0,0
17082023,14092023,PE,44400,-,-,-,794,-,1455,-,43891.35,508.65,17082023,14092023,44400,-,-,-,807.4,-,30,-,0,0
17082023,28092023,PE,43500,406.8,450.2,370.05,403,3368,121755,5900,43891.35,391.35,17082023,28092023,43500,1182.5,1298.65,1109,1166.75,867,15510,1710,0,0
17082023,28092023,PE,43700,469.7,507.3,420.65,470.2,93,1560,765,43891.35,191.35,17082023,28092023,43700,1096.05,1116.7,988,1032.6,40,1140,90,0,0
17082023,28092023,PE,43800,504.4,549.35,460.5,495.9,758,29790,2715,43891.35,91.35,17082023,28092023,43800,1052.25,1081.45,929.55,969.05,570,29325,2715,0,0
17082023,28092023,PE,43900,637.4,637.4,637.4,637.4,20,300,300,43891.35,8.65,17082023,28092023,43900,945,1015,876,914.5,94,2760,60,0,1
17082023,28092023,PE,44000,582.5,638,533.4,577.65,10026,197310,9915,43891.35,108.65,17082023,28092023,44000,860.05,977.7,813.35,853.2,8022,119550,12510,0,0
17082023,28092023,PE,44100,621.85,662,581,623.65,41,3045,-105,43891.35,208.65,17082023,28092023,44100,881.75,900,770,800,43,1275,150,0,0
17082023,28092023,PE,44200,651.1,720,615,665.1,587,7635,-1530,43891.35,308.65,17082023,28092023,44200,778,829.35,712,733.7,174,6750,315,0,0
17082023,28092023,PE,44300,731,755,658,703.5,122,2295,1110,43891.35,408.65,17082023,28092023,44300,720.1,797,665,682.9,424,5430,3150,0,0
17082023,28092023,PE,44400,758.35,810,698.05,763,76,3585,270,43891.35,508.65,17082023,28092023,44400,648.9,732.95,620,637.6,63,2265,615,0,0
17082023,26102023,PE,43500,548.2,585,514.5,558.1,251,7845,-225,43891.35,391.35,17082023,26102023,43500,1548.5,1548.5,1501,1519,13,2955,45,0,0
17082023,26102023,PE,44000,761.05,770,678.5,721.5,289,12705,435,43891.35,108.65,17082023,26102023,44000,1147.15,1332.45,1145,1213.4,496,10110,885,0,0
17082023,28122023,PE,45000,1450.05,1659,1364.15,1420.4,95,16905,255,43891.35,1108.65,17082023,28122023,45000,1334.25,1419.85,1276.05,1306.35,169,9375,15,0,0
17082023,28122023,PE,46500,2222.6,2462,2222.6,2241.2,4,2010,15,43891.35,2608.65,17082023,28122023,46500,750,793.2,708,749,68,5900,140,0,0
17082023,28032024,PE,42000,900,900,900,900,1,15,-,43891.35,1891.35,17082023,28032024,42000,-,-,-,4118,-,15,-,0,0
18082023,24082023,PE,43400,124.1,166.75,68.65,86.05,1478959,920430,565590,43851.05,451.05,18082023,24082023,43400,526,661.5,456,564.5,117214,146565,125220,0,0
18082023,24082023,PE,43500,135,201,86.65,107.4,2326868,1603605,707430,43851.05,351.05,18082023,24082023,43500,565,582.85,386.7,492.1,561537,311520,163485,0,0
18082023,24082023,PE,43600,208.7,244,108.95,134.05,1723617,958770,549660,43851.05,251.05,18082023,24082023,43600,425,507,327,418.6,697195,459945,290400,0,0
18082023,24082023,PE,43700,210,288,136.5,167,2939832,1203015,727335,43851.05,151.05,18082023,24082023,43700,429.9,436.3,270.05,350.1,1882803,496320,302820,0,0
18082023,24082023,PE,43800,248,337.35,169.95,204.75,5081706,1540785,682995,43851.05,51.05,18082023,24082023,43800,359,369.5,220.75,288.2,4048804,1236270,731370,0,0
18082023,24082023,PE,43900,277,396,209.2,246.65,4703927,1123680,537960,43851.05,48.95,18082023,24082023,43900,307,309,178.1,232.45,4841962,1840980,1095960,0,1
18082023,24082023,PE,44000,332,450,254,298.15,3928216,1435380,297525,43851.05,148.95,18082023,24082023,44000,200,255,140.85,183.45,5175340,2797230,998130,0,0
18082023,24082023,PE,44100,400,521.6,308,356.45,1083659,357825,186405,43851.05,248.95,18082023,24082023,44100,164.75,204.85,109.45,141.4,2092848,1444155,809955,0,0
18082023,24082023,PE,44200,448,595.15,368,421.15,757228,324240,134925,43851.05,348.95,18082023,24082023,44200,124.75,162.75,84.95,106.5,2041822,1144680,575985,0,0
18082023,24082023,PE,44300,583,672.75,436.85,494.95,215339,128850,65820,43851.05,448.95,18082023,24082023,44300,94.75,127.2,65.3,79.1,1814654,1893435,1372185,0,0
18082023,24082023,PE,44400,658.05,761.75,511,572.55,115163,118065,55065,43851.05,548.95,18082023,24082023,44400,78.9,98.65,49.55,58.15,1248647,939345,377895,0,0
18082023,31082023,PE,43400,201.1,244.35,140.3,165.65,27768,81030,2385,43851.05,451.05,18082023,31082023,43400,675,818.3,630.95,728.8,1430,5685,-1035,0,0
18082023,31082023,PE,43500,232.95,279.55,162.75,193.25,99846,532830,56580,43851.05,351.05,18082023,31082023,43500,658.1,751,557.7,660.95,33744,105360,-2490,0,0
18082023,31082023,PE,43600,291.15,315,187.4,219.4,70180,100140,32025,43851.05,251.05,18082023,31082023,43600,600.05,680,504.95,585.6,8984,19620,-2520,0,0
18082023,31082023,PE,43700,303.95,361.45,217,253.85,51254,135735,7755,43851.05,151.05,18082023,31082023,43700,532.35,610,443.15,523.25,24494,63135,4515,0,0
18082023,31082023,PE,43800,271.15,406.1,248.75,288.65,87869,238920,73725,43851.05,51.05,18082023,31082023,43800,480.05,544.15,388.1,460.2,57102,126885,41400,0,0
18082023,31082023,PE,43900,318.45,449.1,286.6,328.9,83708,200430,38280,43851.05,48.95,18082023,31082023,43900,385.95,482.9,324,398.3,61416,178515,90150,0,1
18082023,31082023,PE,44000,400.55,498.95,325.7,377.3,225538,1023780,101685,43851.05,148.95,18082023,31082023,44000,370.05,422,283.65,339.3,227151,1038150,162150,0,0
18082023,31082023,PE,44100,487,561.15,374.65,425.2,24513,93615,5490,43851.05,248.95,18082023,31082023,44100,275.05,368.2,240.95,295.75,35525,94455,21570,0,0
18082023,31082023,PE,44200,501.15,619.6,425,476.25,19986,71400,-2070,43851.05,348.95,18082023,31082023,44200,270,318.05,200,248.4,38404,123600,13740,0,0
18082023,31082023,PE,44300,650,682.15,480,535.65,11150,47115,7980,43851.05,448.95,18082023,31082023,44300,205.65,271.8,157.8,206,47428,107205,30555,0,0
18082023,31082023,PE,44400,673.2,769.8,540,595.75,5271,33105,-2295,43851.05,548.95,18082023,31082023,44400,175.05,230.45,146.7,172.5,26200,94005,24990,0,0
18082023,7092023,PE,43500,301.6,307.2,232.95,259.2,1445,10110,675,43851.05,351.05,18082023,7092023,43500,749.35,856.75,743.9,774.35,165,1230,1050,0,0
18082023,7092023,PE,43600,310.15,325.7,257.85,289.9,146,1080,990,43851.05,251.05,18082023,7092023,43600,699.85,750.6,699.85,750.55,9,135,120,0,0
18082023,7092023,PE,43800,440.5,440.5,320.05,365.8,116,690,690,43851.05,51.05,18082023,7092023,43800,567.55,666,560,580.8,491,3735,1170,0,0
18082023,7092023,PE,43900,494.75,494.75,355.45,399.45,1443,4095,2520,43851.05,48.95,18082023,7092023,43900,475.05,599,450,536.45,1235,3585,2445,0,1
18082023,7092023,PE,44000,534.05,564.7,400,439.9,4661,16485,8400,43851.05,148.95,18082023,7092023,44000,423,540,423,463.65,3221,18405,8325,0,0
18082023,7092023,PE,44300,578.8,622.7,520,585.7,141,765,180,43851.05,448.95,18082023,7092023,44300,305.8,385.9,300.25,313.45,241,1575,435,0,0
18082023,7092023,PE,44400,620.6,682.55,620.6,666.9,34,555,480,43851.05,548.95,18082023,7092023,44400,282.5,350.8,270.65,279.85,180,2040,1200,0,0
18082023,14092023,PE,43800,-,-,-,721.6,-,60,-,43851.05,51.05,18082023,14092023,43800,734.5,758.75,690.7,725.2,33,405,390,0,0
18082023,14092023,PE,43900,535,535,440.1,470.85,77,885,870,43851.05,48.95,18082023,14092023,43900,626.05,718.85,625,638.45,60,390,270,0,1
18082023,14092023,PE,44000,609.25,609.25,480.3,511.8,410,4245,3240,43851.05,148.95,18082023,14092023,44000,540.1,657.9,540,581.65,563,2130,750,0,0
18082023,14092023,PE,44200,1040.05,1040.05,1040.05,1040.05,1,15,15,43851.05,348.95,18082023,14092023,44200,528.3,528.3,455.5,481,20,450,225,0,0
18082023,14092023,PE,44300,640.3,716.3,608.6,640.15,174,675,585,43851.05,448.95,18082023,14092023,44300,-,-,-,880,-,120,-,0,0
18082023,14092023,PE,44400,672.85,683.25,672.85,683.25,52,2040,585,43851.05,548.95,18082023,14092023,44400,-,-,-,807.4,-,30,-,0,0
18082023,28092023,PE,43500,462.65,490.9,382.95,418.85,5509,132355,10600,43851.05,351.05,18082023,28092023,43500,1043.35,1174.9,1013.5,1099,1243,17025,1515,0,0
18082023,28092023,PE,43700,559.95,560,449.95,481.1,263,2940,1380,43851.05,151.05,18082023,28092023,43700,1035,1035,940,976.35,64,1275,135,0,0
18082023,28092023,PE,43800,599.95,599.95,484,521.85,1242,33540,3750,43851.05,51.05,18082023,28092023,43800,846.1,975.05,846.1,902.4,1077,32835,3510,0,0
18082023,28092023,PE,43900,604.95,604.95,510.95,563.85,865,4605,4305,43851.05,48.95,18082023,28092023,43900,787.85,917.25,787.85,849.7,595,4020,1260,0,1
18082023,28092023,PE,44000,644.35,693.85,558.05,614.35,13745,256200,58890,43851.05,148.95,18082023,28092023,44000,780,860,722.05,788.75,9947,156825,37275,0,0
18082023,28092023,PE,44100,686.95,692.95,600,663.4,198,2805,-240,43851.05,248.95,18082023,28092023,44100,706.95,789,698.65,735.55,409,2265,990,0,0
18082023,28092023,PE,44200,784.95,784.95,648.05,687.6,1418,14085,6450,43851.05,348.95,18082023,28092023,44200,682,737.05,659.55,679.4,1000,9195,2445,0,0
18082023,28092023,PE,44300,761.95,773.8,685.1,732.8,1721,6600,4305,43851.05,448.95,18082023,28092023,44300,581.95,691,581.95,627.05,1053,6360,930,0,0
18082023,28092023,PE,44400,840.95,840.95,754.05,762.95,83,3975,390,43851.05,548.95,18082023,28092023,44400,590.55,640.05,557,584.9,302,3150,885,0,0
18082023,26102023,PE,43500,582.8,615,535,562.85,271,7245,-600,43851.05,351.05,18082023,26102023,43500,1450.95,1513.1,1420,1435.8,59,3180,225,0,0
18082023,26102023,PE,44000,768.8,807.7,688.8,747.9,435,14205,1500,43851.05,148.95,18082023,26102023,44000,1136.9,1215,1120,1149.95,877,15240,5130,0,0
18082023,26102023,PE,44200,890.95,890.95,890.95,890.95,1,15,15,43851.05,348.95,18082023,26102023,44200,-,-,-,1090.8,-,30,-,0,0
18082023,28122023,PE,45000,1395.4,1471,1355.85,1413.45,70,17550,645,43851.05,1148.95,18082023,28122023,45000,1306.35,1325.5,1192,1256.55,81,9390,15,0,0
18082023,28122023,PE,46500,2300,2468.7,2300,2468.7,5,1965,-45,43851.05,2648.95,18082023,28122023,46500,707.25,739.4,672,683.55,86,6260,360,0,0
18082023,28032024,PE,42000,-,-,-,900,-,15,-,43851.05,1851.05,18082023,28032024,42000,3900,3900,3900,3900,2,45,30,0,0
21082023,24082023,PE,43500,98.9,105.3,35.1,45.1,2061009,1896060,292455,44002,502,21082023,24082023,43500,511,660.75,443.95,584.55,375049,341310,29790,0,0
21082023,24082023,PE,43600,145,145,46.65,60.05,1780531,1456530,497760,44002,402,21082023,24082023,43600,420,573.75,370.6,502.75,526322,442230,-17715,0,0
21082023,24082023,PE,43700,130.15,164.1,63.3,79.9,2147330,1456935,253920,44002,302,21082023,24082023,43700,325.8,489.7,303,420,1177443,293235,-203085,0,0
21082023,24082023,PE,43800,221.7,221.75,84.95,105.4,3187873,2651790,1111005,44002,202,21082023,24082023,43800,295,410.6,244,346.25,2862030,684585,-551685,0,0
21082023,24082023,PE,43900,250,250,113,137.8,4487749,2351640,1227960,44002,102,21082023,24082023,43900,240,338,190,277.6,4774532,1376910,-464070,0,0
21082023,24082023,PE,44000,317,320.8,147.65,177.55,6707144,3056835,1621455,44002,2,21082023,24082023,44000,184,272.95,146.6,216.8,7674289,2941710,144480,0,1
21082023,24082023,PE,44100,347.55,362.65,190,224.1,3118908,989955,632130,44002,98,21082023,24082023,44100,141.4,215.6,109.45,166.6,4316982,1906320,462165,0,0
21082023,24082023,PE,44200,450,450,241.05,281.2,1874625,754785,430545,44002,198,21082023,24082023,44200,95.7,165.95,79.35,121.65,3140847,2087790,943110,0,0
21082023,24082023,PE,44300,472.1,507.8,300.1,346.6,729585,332235,203385,44002,298,21082023,24082023,44300,65,123.9,57.15,86,2357386,2100855,207420,0,0
21082023,24082023,PE,44400,545.85,590,366.75,421.2,247660,166575,48510,44002,398,21082023,24082023,44400,58.15,91.2,40.8,60.1,1772537,1457970,518625,0,0
21082023,24082023,PE,44500,664.35,679.75,441,502,269149,232500,39990,44002,498,21082023,24082023,44500,38.1,65.75,29.4,41.6,2397896,2407815,685230,0,0
21082023,31082023,PE,43500,177.95,185.85,111.75,128,89375,547530,14700,44002,502,21082023,31082023,43500,660.2,813.4,620.3,739.25,20161,100515,-4845,0,0
21082023,31082023,PE,43600,210.55,219.4,129.65,148.6,32972,147345,47205,44002,402,21082023,31082023,43600,600,730.4,552.55,662.25,5949,20235,615,0,0
21082023,31082023,PE,43700,265.7,265.7,152.95,175.65,37186,155220,19485,44002,302,21082023,31082023,43700,523.25,654,486.1,584.95,14372,50610,-12525,0,0
21082023,31082023,PE,43800,300,300,179.2,205,76713,258225,19305,44002,202,21082023,31082023,43800,471.5,584.5,425.6,518.6,43082,112890,-13995,0,0
21082023,31082023,PE,43900,307,325,210.1,238.5,71286,251790,51360,44002,102,21082023,31082023,43900,403.25,510.55,350,449.1,60598,173745,-4770,0,0
21082023,31082023,PE,44000,368.5,374.65,243.2,276.3,228983,1217850,194070,44002,2,21082023,31082023,44000,349.95,445.5,312.25,387.45,236338,1105215,67065,0,1
21082023,31082023,PE,44100,425.2,425.2,282.6,320.2,54985,179895,86280,44002,98,21082023,31082023,44100,257.9,386.4,257.9,334.35,72963,175800,81345,0,0
21082023,31082023,PE,44200,488.15,488.15,326,367.55,34980,117750,46350,44002,198,21082023,31082023,44200,251.45,330,221.95,282.65,59185,171825,48225,0,0
21082023,31082023,PE,44300,548.4,548.5,376.05,420.85,14226,69390,22275,44002,298,21082023,31082023,44300,211.15,278,183.65,237,42463,151320,44115,0,0
21082023,31082023,PE,44400,564.85,606.45,430.05,481.4,6879,39480,6375,44002,398,21082023,31082023,44400,168.5,233,150.7,194.5,32173,124410,30405,0,0
21082023,31082023,PE,44500,696,696,486.4,542.3,35741,340680,4260,44002,498,21082023,31082023,44500,130.5,192.35,121.4,157.55,109077,612270,17865,0,0
21082023,7092023,PE,43500,238.55,253.3,175.3,191.9,2114,14475,4365,44002,502,21082023,7092023,43500,818.55,927,760,854.85,166,1515,285,0,0
21082023,7092023,PE,43600,260.65,282.05,201.05,219.65,478,3120,2040,44002,402,21082023,7092023,43600,750.6,840,700,754.05,73,390,255,0,0
21082023,7092023,PE,43800,372.7,372.7,255.85,274.2,1545,5070,4380,44002,202,21082023,7092023,43800,580.8,700.95,558.2,643.9,989,1950,-1785,0,0
21082023,7092023,PE,43900,362,404.8,290.05,313.6,2017,7530,3435,44002,102,21082023,7092023,43900,549,641.25,500,582.1,1632,4275,690,0,0
21082023,7092023,PE,44000,455.5,496.75,320.5,350.2,8786,39210,22725,44002,2,21082023,7092023,44000,477.05,573,445,518.75,6622,28395,9990,0,1
21082023,7092023,PE,44100,465.75,465.75,361.95,390,162,1335,1335,44002,98,21082023,7092023,44100,439.65,515.3,389.2,460.05,1486,4650,2940,0,0
21082023,7092023,PE,44300,575,586.7,456.35,490.25,431,2550,1785,44002,298,21082023,7092023,44300,340.1,400,305,364.3,872,2955,1380,0,0
21082023,7092023,PE,44400,682.55,682.55,502.05,526.55,230,1470,915,44002,398,21082023,7092023,44400,299.95,359.3,260,310,358,3060,1020,0,0
21082023,7092023,PE,44500,649.25,718.2,560,600.35,784,3405,675,44002,498,21082023,7092023,44500,250,305.95,224.7,272.35,6694,23130,11070,0,0
21082023,14092023,PE,43500,460,460,240,250.65,5,30,30,44002,502,21082023,14092023,43500,840,1004.15,840,1004.15,36,285,-375,0,0
21082023,14092023,PE,43600,400.5,400.5,285,342.75,2,15,15,44002,402,21082023,14092023,43600,-,-,-,820.4,-,255,-,0,0
21082023,14092023,PE,43800,-,-,-,721.6,-,60,-,44002,202,21082023,14092023,43800,725.2,812.35,677,796.6,75,660,255,0,0
21082023,14092023,PE,43900,470.85,478.95,360,379.95,178,1050,165,44002,102,21082023,14092023,43900,647.9,755.65,622.15,711.6,122,1050,660,0,0
21082023,14092023,PE,44000,478.55,483.2,399.4,431.2,296,5160,915,44002,2,21082023,14092023,44000,615,699,570,646.6,626,3735,1605,0,1
21082023,14092023,PE,44100,564.25,564.25,428.1,468.2,46,495,495,44002,98,21082023,14092023,44100,660,660,588,588.7,34,540,510,0,0
21082023,14092023,PE,44200,-,-,-,1040.05,-,15,-,44002,198,21082023,14092023,44200,481,567.65,481,547.2,53,510,60,0,0
21082023,14092023,PE,44300,634.2,634.2,529.6,562.75,25,510,-165,44002,298,21082023,14092023,44300,540.75,540.75,463,501.45,63,360,240,0,0
21082023,14092023,PE,44400,-,-,-,683.25,-,2040,-,44002,398,21082023,14092023,44400,560.85,560.85,449.55,449.55,19,315,285,0,0
21082023,14092023,PE,44500,718.85,722.4,635.8,636,25,705,-45,44002,498,21082023,14092023,44500,350,421.3,325.7,381.25,176,945,675,0,0
21082023,21092023,PE,43700,502.75,502.75,350,350,4,120,45,44002,302,21082023,21092023,43700,1023.75,1023.75,1023.75,1023.75,1,15,15,0,0
21082023,28092023,PE,43500,401.25,415.85,331,350.7,4600,145165,12810,44002,502,21082023,28092023,43500,1107,1228,1078.75,1173.5,1251,17295,270,0,0
21082023,28092023,PE,43600,514.9,514.9,514.9,514.9,1,15,15,44002,402,21082023,28092023,43600,1099.3,1136.3,1004.35,1100.55,27,675,-,0,0
21082023,28092023,PE,43700,461.45,480,390,410.25,432,5160,2220,44002,302,21082023,28092023,43700,1000,1081.8,945.05,1040.3,51,1515,240,0,0
21082023,28092023,PE,43800,486,515,418,441.5,654,35115,1575,44002,202,21082023,28092023,43800,879,1017.7,874.85,969.25,353,32760,-75,0,0
21082023,28092023,PE,43900,515,560.75,455.45,479.15,379,6660,2055,44002,102,21082023,28092023,43900,874.95,954.85,830,911.55,670,5595,1575,0,0
21082023,28092023,PE,44000,581.9,601.35,483.5,513.95,12254,259290,3090,44002,2,21082023,28092023,44000,788.7,899,767.15,846.25,9197,146895,-9930,0,1
21082023,28092023,PE,44100,625.9,656.55,529.1,561,638,4920,2115,44002,98,21082023,28092023,44100,734.95,841.95,712,793.7,1121,10605,8340,0,0
21082023,28092023,PE,44200,652.95,701.4,569.35,608.5,1625,19185,5100,44002,198,21082023,28092023,44200,710.05,778,657.25,732.1,1315,11190,1995,0,0
21082023,28092023,PE,44300,688.95,738,614,652.9,739,10485,3885,44002,298,21082023,28092023,44300,653.05,720,607,674.4,462,7695,1335,0,0
21082023,28092023,PE,44400,758,787,657.1,672.15,233,4005,30,44002,398,21082023,28092023,44400,578,665,558.45,625.65,600,6300,3150,0,0
21082023,28092023,PE,44500,801,839.55,705,738.35,2710,89685,-735,44002,498,21082023,28092023,44500,528.95,613.65,513.5,576.85,4122,91845,10200,0,0
21082023,26102023,PE,43500,556.55,571.8,482.95,503.15,158,8460,1215,44002,502,21082023,26102023,43500,1508.9,1579.5,1508.9,1579.5,5,3180,-,0,0
21082023,26102023,PE,44000,725,762,640,666.35,554,16965,2760,44002,2,21082023,26102023,44000,1173.4,1260.05,1140,1216.8,520,15795,555,0,1
21082023,26102023,PE,44200,736.75,736.75,736.75,736.75,1,15,-,44002,198,21082023,26102023,44200,-,-,-,1090.8,-,30,-,0,0
21082023,26102023,PE,44500,960,960,853,853,28,735,60,44002,498,21082023,26102023,44500,899,1016.8,853.15,929,157,5475,435,0,0
21082023,28122023,PE,45000,1396,1536.2,1325.05,1369.45,122,18375,825,44002,998,21082023,28122023,45000,1285.95,1335,1236.3,1305.7,97,10140,750,0,0
21082023,28122023,PE,46500,2467.05,2467.25,2167.4,2167.4,5,1950,-15,44002,2498,21082023,28122023,46500,680,715,614.35,689.2,201,8840,2580,0,0
21082023,28032024,PE,42000,-,-,-,900,-,15,-,44002,2002,21082023,28032024,42000,-,-,-,3900,-,45,-,0,0
22082023,24082023,PE,43500,39.7,39.7,21.2,25.15,1490774,1996575,100515,43993.25,493.25,22082023,24082023,43500,619.6,660,532.4,566.55,200709,277860,-63450,0,0
22082023,24082023,PE,43600,49.3,49.3,29.3,35.45,1132098,1319940,-136590,43993.25,393.25,22082023,24082023,43600,535,558.95,444.05,477.3,211794,400770,-41460,0,0
